Unnamed: 0,product_code,warehouse,year,month,week,date,order_demand,storage,mu,mu_a,pi,pir,provedor
4781,83,Whse_C,2015,9,39,24/09/2015,50000,5072940308798788.0,24710.70738302794,46775.61519133607,5072940308720284.0,5072940308720284.0,Proveedor-0083
3876,38,Whse_C,2015,9,39,24/09/2015,12000,9910.261621958278,9910.26162195828,11733.558356799682,12313.46075670626,12313.46075670626,Proveedor-0038
3161,36,Whse_C,2012,10,43,24/10/2012,500,1004.5328846726192,1004.532884672619,564.3279428,424.3200672991069,424.3200672991069,Proveedor-0036
1140,33,Whse_C,2012,10,43,24/10/2012,1000,3531.7083335760376,3531.7083335760376,1322.792812530945,620.2437499635944,620.2437499635944,Proveedor-0033
3812,38,Whse_C,2012,10,43,24/10/2012,500,1224.5750096363172,1224.5750096363174,592.3833137286305,391.3137485545526,391.3137485545526,Proveedor-0038
6103,94,Whse_C,2013,10,43,24/10/2013,56250,42058.01790196321,42058.01790196321,54440.52228250031,58378.79731470552,58378.79731470552,Proveedor-0094
4666,83,Whse_C,2013,10,43,24/10/2013,20000,42256.05383607061,42256.05383607061,22837.646864099,16661.591924589404,16661.591924589404,Proveedor-0083
4725,83,Whse_C,2014,10,43,24/10/2014,254000,39126.30997484577,30658.576937929487,225523.9686,279033.4804223943,279033.4804223943,Proveedor-0083
6399,100,Whse_C,2014,10,43,24/10/2014,8000,21392.416291480644,21392.416291480644,9707.533077163782,5991.137556277903,5991.137556277903,Proveedor-0100
6381,100,Whse_C,2013,11,47,24/11/2013,60000,14482.021334827732,14482.021334827734,54196.45772019053,66827.69679977585,66827.69679977585,Proveedor-0100
5738,93,Whse_C,2014,11,48,24/11/2014,4000,17659.83209350237,17659.83209350237,5741.6285919215525,1951.025185974644,1951.025185974644,Proveedor-0093
3993,71,Whse_C,2014,11,48,24/11/2014,9000,34195.12277758526,34195.12277758526,12212.37815414212,5220.731583362209,5220.731583362209,Proveedor-0071
4731,83,Whse_C,2014,11,48,24/11/2014,9000,41113.76894895669,35605.82922314189,12392.243225950591,498.8141092860788,498.8141092860788,Proveedor-0083
6190,94,Whse_C,2015,11,48,24/11/2015,3000,58215908.65,38513.32571759147,7527.949028992914,58179722.32580615,58179722.32580615,Proveedor-0094
4049,71,Whse_C,2016,11,47,24/11/2016,1000,3.524392592850803e+17,19040.77621,3300.198966919547,3.52439259285063e+17,3.52439259285063e+17,Proveedor-0071
4621,83,Whse_C,2012,12,52,24/12/2012,12000,26894.75678457646,21617.86371033913,13226.27762306824,5280.427369211804,5280.427369211804,Proveedor-0083
1260,33,Whse_C,2014,12,52,24/12/2014,3000,5764.386688412296,5764.386688412295,3352.459302772568,2585.341996738155,2585.341996738155,Proveedor-0033
3995,71,Whse_C,2014,12,52,24/12/2014,29000,28853.47620680535,28853.47620680535,28981.318216367683,29021.9785689792,29021.9785689792,Proveedor-0071
84,12,Whse_C,2015,12,52,24/12/2015,1000,2064.920324946805,2064.920324946805,1135.7773414307176,840.2619512579793,840.2619512579793,Proveedor-0012
3889,38,Whse_C,2015,12,52,24/12/2015,2000,4522.899946166075,4522.899946166075,2321.6697431361745,1621.5650080750893,1621.5650080750893,Proveedor-0038
3952,71,Whse_C,2013,1,4,25/01/2013,20000,22611.88426077276,22611.88426077276,20333.015243248527,19608.21736088409,19608.21736088409,Proveedor-0071
4630,83,Whse_C,2013,1,4,25/01/2013,50000,25399.907440371506,20512.975064622417,46240.40432073936,49536.12136455755,49536.12136455755,Proveedor-0083
6502,116,Whse_C,2016,1,4,25/01/2016,36,65.77913673214795,65.77913673214795,39.79683993334886,31.533129490177807,31.533129490177807,Proveedor-0116
1156,33,Whse_C,2013,2,9,25/02/2013,6000,4760.96822,4760.96822,5842.023448107345,6185.854766932536,6185.854766932536,Proveedor-0033
4633,83,Whse_C,2013,2,9,25/02/2013,10000,23777.46815681815,19313.78081156124,11187.50705347406,4139.245533,4139.245533,Proveedor-0083
4001,71,Whse_C,2015,2,9,25/02/2015,5000,29545.69581,29545.69581,8129.576216,1318.1456285196327,1318.1456285196327,Proveedor-0071
6406,100,Whse_C,2015,2,9,25/02/2015,2000,13461.22380414824,13461.22380414824,3461.3060350289006,280.8164293777645,280.8164293777645,Proveedor-0100
1161,33,Whse_C,2013,3,13,25/03/2013,11000,3125.703767,3125.703767,9996.027230299796,12181.144434941416,12181.144434941416,Proveedor-0033
6487,116,Whse_C,2015,3,13,25/03/2015,36,145.6471954102006,145.6471954102006,49.98001741480057,19.552920688469897,19.552920688469897,Proveedor-0116
5746,93,Whse_C,2015,3,13,25/03/2015,6000,15390.395808947647,15390.395808947647,7197.275465640825,4591.440628657852,4591.440628657852,Proveedor-0093
6212,94,Whse_C,2016,3,12,25/03/2016,50000,243880658301720.44,31216.136256222864,47605.057372668416,243880658217686.72,243880658217686.72,Proveedor-0094
5765,93,Whse_C,2016,3,12,25/03/2016,1000,14130.400231598136,14130.400231598134,2674.126029528762,969.5600347,969.5600347,Proveedor-0093
4807,83,Whse_C,2016,3,12,25/03/2016,50000,3.4043926125670296e+23,32981.06150944362,47830.08534245406,3.4043926125670296e+23,3.4043926125670296e+23,Proveedor-0083
6504,116,Whse_C,2016,3,12,25/03/2016,120,70.11542628897689,70.11542628897689,113.63971685184455,127.48268605665346,127.48268605665346,Proveedor-0116
3903,38,Whse_C,2016,3,12,25/03/2016,500,3297.068409,3297.068409,856.6262220980198,80.43973870821173,80.43973870821173,Proveedor-0038
6423,100,Whse_C,2016,3,12,25/03/2016,14000,11966.804666623168,11453.725188373646,13675.34996151764,13868.861743494432,13868.861743494432,Proveedor-0100
3156,36,Whse_C,2012,4,17,25/04/2012,500,1026.190476190476,1026.190476190476,567.0892857142858,421.07142857142856,421.07142857142856,Proveedor-0036
4596,83,Whse_C,2012,4,17,25/04/2012,2000,28208.77604,28208.77604,5341.618945618287,1931.3164066097524,1931.3164066097524,Proveedor-0083
4645,83,Whse_C,2013,4,17,25/04/2013,2000,13070.214668434428,13070.214668434428,3411.45237,339.4677997348353,339.4677997348353,Proveedor-0083
4813,83,Whse_C,2016,4,17,25/04/2016,20000,2.178811272042899e+25,49276.42184183499,23732.74378483396,2.178811272042899e+25,2.178811272042899e+25,Proveedor-0083
3,12,Whse_C,2012,5,21,25/05/2012,1000,1567.3345238095235,1567.3345238095235,1072.3351517857143,914.8998214285714,914.8998214285714,Proveedor-0012
4761,83,Whse_C,2015,5,22,25/05/2015,40000,4838055830.789944,32227.320897520643,39008.98341443388,4837982437.567181,4837982437.567181,Proveedor-0083
5750,93,Whse_C,2015,5,22,25/05/2015,18000,14470.345302244476,14470.345302244476,17549.96902603617,18529.448204663327,18529.448204663327,Proveedor-0093
6508,116,Whse_C,2016,5,21,25/05/2016,42,78.35394074426026,78.35394074426026,46.63512744489318,36.54690888836096,36.54690888836096,Proveedor-0116
4653,83,Whse_C,2013,6,26,25/06/2013,30000,25259.78721354683,25259.787213546828,29395.62286972722,30711.03191796797,30711.03191796797,Proveedor-0083
69,12,Whse_C,2015,6,26,25/06/2015,1000,2466.1222024617678,2466.1222024617678,1186.9305808138754,780.0816696307347,780.0816696307347,Proveedor-0012
4609,83,Whse_C,2012,7,30,25/07/2012,10000,34674.23817777041,29107.045609656398,12436.14831523119,1566.7505904375284,1566.7505904375284,Proveedor-0083
4657,83,Whse_C,2013,7,30,25/07/2013,40000,23040.004345897363,20507.82929914153,37514.74823564055,40391.65055837293,40391.65055837293,Proveedor-0083
4712,83,Whse_C,2014,7,30,25/07/2014,30000,31349.48132344888,31349.48132344888,30172.05886873973,29797.57780148267,29797.57780148267,Proveedor-0083
6230,94,Whse_C,2016,7,30,25/07/2016,2500,6.393185125576725e+19,19309.39087,4643.197336122983,6.393185125576724e+19,6.393185125576724e+19,Proveedor-0094
6429,100,Whse_C,2016,7,30,25/07/2016,5000,7545.230927345917,7316.040250646981,5295.295132,4423.4032857040165,4423.4032857040165,Proveedor-0100
1193,33,Whse_C,2013,9,39,25/09/2013,3000,5651.860090140949,5651.860090140949,3338.112161492971,2602.2209864788574,2602.2209864788574,Proveedor-0033
4829,83,Whse_C,2016,10,43,25/10/2016,2000,1.4279057552460342e+30,30606.81013162267,5647.368291781892,1.4279057552460342e+30,1.4279057552460342e+30,Proveedor-0083
100,12,Whse_C,2016,10,43,25/10/2016,1000,2158.3416843247014,2158.3416843247014,1147.6885647513996,826.2487473512947,826.2487473512947,Proveedor-0012
6463,116,Whse_C,2013,11,48,25/11/2013,72,176.772857,176.772857,85.35853926407447,56.284071454030055,56.284071454030055,Proveedor-0116
1203,33,Whse_C,2013,11,48,25/11/2013,1000,3966.4285768963177,3966.4285768963177,1378.2196435542803,555.0357134655524,555.0357134655524,Proveedor-0033
3850,38,Whse_C,2014,11,48,25/11/2014,2000,4077.1493319299343,4077.1493319299343,2264.8365398210667,1688.4276002105098,1688.4276002105098,Proveedor-0038
1252,33,Whse_C,2014,11,48,25/11/2014,3000,5926.59994295146,5926.59994295146,3373.1414927263118,2561.0100085572813,2561.0100085572813,Proveedor-0033
57,12,Whse_C,2014,11,48,25/11/2014,1000,1640.0565262604937,1640.0565262604937,1081.607207098213,903.9915210609258,903.9915210609258,Proveedor-0012
3994,71,Whse_C,2014,11,48,25/11/2014,20000,30415.85436094747,30415.85436094747,21328.021431020803,18437.62184585788,18437.62184585788,Proveedor-0071
6191,94,Whse_C,2015,11,48,25/11/2015,20000,116392630.97847223,33186.32685995275,21681.256674643977,116341422.6006413,116341422.6006413,Proveedor-0094
5775,93,Whse_C,2016,11,47,25/11/2016,49500,22462.670375704685,22462.670375704685,46052.74047290235,53555.59944,53555.59944,Proveedor-0093
4622,83,Whse_C,2012,12,52,25/12/2012,10000,20175.184153788265,20175.184153788265,11297.335979608004,8473.722377,8473.722377,Proveedor-0083
3853,38,Whse_C,2014,12,52,25/12/2014,4000,3275.7403923193774,3275.7403923193774,3907.656900020721,4108.638941152093,4108.638941152093,Proveedor-0038
6201,94,Whse_C,2015,12,52,25/12/2015,2000,119082405158.0698,27612.270934438624,5265.564544140925,119082379387.63953,119082379387.63953,Proveedor-0094
1264,33,Whse_C,2015,1,5,26/01/2015,500,4258.181163034895,4258.181163034895,979.1680982869492,63.72717445523449,63.72717445523449,Proveedor-0033
5742,93,Whse_C,2015,1,5,26/01/2015,25000,17823.796042085465,13608.892726758822,23547.63382266175,22493.76277565953,22493.76277565953,Proveedor-0093
60,12,Whse_C,2015,1,5,26/01/2015,1000,1393.0747141897257,1393.0747141897257,1050.117026,941.0387928715412,941.0387928715412,Proveedor-0012
4634,83,Whse_C,2013,2,9,26/02/2013,10000,17916.71368982705,17916.71368982705,11009.38099545295,8812.492946525941,8812.492946525941,Proveedor-0083
3165,36,Whse_C,2014,2,9,26/02/2014,5000,902.1193191296362,902.1193191296362,4477.520213189028,5614.682102130555,5614.682102130555,Proveedor-0036
4800,83,Whse_C,2016,2,8,26/02/2016,10000,2.659681728567992e+21,32320.973709655293,12845.924147981052,2.659681728567992e+21,2.659681728567992e+21,Proveedor-0083
1304,33,Whse_C,2016,2,8,26/02/2016,4000,7870.932870224346,7870.932870224346,4493.543940953605,3419.360069466348,3419.360069466348,Proveedor-0033
3954,71,Whse_C,2013,3,13,26/03/2013,20000,21887.08637840832,21887.08637840832,20240.60351324706,19716.93704323875,19716.93704323875,Proveedor-0071
6027,94,Whse_C,2012,4,17,26/04/2012,50000,29238.233410503344,29238.233410503348,47352.87475983918,53114.2649884245,53114.2649884245,Proveedor-0094
1166,33,Whse_C,2013,4,17,26/04/2013,500,3142.004804244555,3142.004804244555,836.8556125411808,103.69927936331668,103.69927936331668,Proveedor-0033
6368,100,Whse_C,2013,4,17,26/04/2013,3000,3429.2051947781792,3429.2051947781792,3054.723662334218,2935.619220783273,2935.619220783273,Proveedor-0100
6077,94,Whse_C,2013,4,17,26/04/2013,50000,23841.90566091796,23841.90566091796,46664.84297176704,53923.71415,53923.71415,Proveedor-0094
4646,83,Whse_C,2013,4,17,26/04/2013,50000,11409.682468169263,11409.682468169263,45079.73451469158,55788.547629774606,55788.547629774606,Proveedor-0083
1230,33,Whse_C,2014,5,22,26/05/2014,6500,4517.072275748767,4517.072275748767,6247.176715157968,6797.439158637685,6797.439158637685,Proveedor-0033
3943,71,Whse_C,2012,6,26,26/06/2012,90000,32126.86535762393,32126.865357623923,82621.17533309705,98680.9701963564,98680.9701963564,Proveedor-0071
6085,94,Whse_C,2013,6,26,26/06/2013,5000,24259.88462272533,24259.88462272533,7455.635289,2111.0173065911986,2111.0173065911986,Proveedor-0094
3981,71,Whse_C,2014,6,26,26/06/2014,10000,29867.253027840867,29867.253027840878,12533.074761049713,7019.912045823876,7019.912045823876,Proveedor-0071
46,12,Whse_C,2014,6,26,26/06/2014,1000,1772.2275867838307,1772.2275867838312,1098.4590173149386,884.1658619824257,884.1658619824257,Proveedor-0012
4707,83,Whse_C,2014,6,26,26/06/2014,10000,46814.64230964159,27000.684037220948,12167.587214745672,12364.060878003784,12364.060878003784,Proveedor-0083
1236,33,Whse_C,2014,6,26,26/06/2014,4500,3847.9643005292633,3847.9643005292633,4416.865448317481,4597.805354920611,4597.805354920611,Proveedor-0033
4009,71,Whse_C,2015,6,26,26/06/2015,10000,371866.2821603039,10676.133235555346,10086.206987533307,351291.56891008187,351291.56891008187,Proveedor-0071
6355,100,Whse_C,2012,7,30,26/07/2012,5000,4288.415873053182,4288.415873053182,4909.273023814281,5106.737619042023,5106.737619042023,Proveedor-0100
6453,116,Whse_C,2013,7,30,26/07/2013,12,233.0795937324698,233.0795937324698,40.1876482,21.161939059870463,21.161939059870463,Proveedor-0116
1181,33,Whse_C,2013,7,30,26/07/2013,4000,4661.962038663448,4661.962038663448,4084.40016,3900.705694200483,3900.705694200483,Proveedor-0033
5721,93,Whse_C,2013,7,30,26/07/2013,25000,22280.268595451114,22280.268595451114,24653.23424592001,25407.95971068233,25407.95971068233,Proveedor-0093
22,12,Whse_C,2013,7,30,26/07/2013,3000,2852.3696973347623,2852.369697334762,2981.1771364101824,3022.1445453997853,3022.1445453997853,Proveedor-0012
3917,38,Whse_C,2016,7,30,26/07/2016,2000,3220.771182607481,3220.771182607481,2155.648325782454,1816.884322608878,1816.884322608878,Proveedor-0038
24,12,Whse_C,2013,8,35,26/08/2013,1000,2593.3371063243653,2593.3371063243653,1203.1504810563567,760.9994340513454,760.9994340513454,Proveedor-0012
1243,33,Whse_C,2014,8,35,26/08/2014,2500,4973.072379945744,4973.072379945744,2815.3167284430824,2129.039143008138,2129.039143008138,Proveedor-0033
51,12,Whse_C,2014,8,35,26/08/2014,1000,2012.0164827150409,2012.0164827150409,1129.0321015461675,848.1975275927439,848.1975275927439,Proveedor-0012
3920,38,Whse_C,2016,8,34,26/08/2016,500,3199.7061025188186,3199.706102518819,844.2125280711496,95.04408462,95.04408462,Proveedor-0038
6361,100,Whse_C,2012,10,43,26/10/2012,5000,4811.537016195569,4811.537016195569,4975.970969564935,5028.269447570665,5028.269447570665,Proveedor-0100
4830,83,Whse_C,2016,10,43,26/10/2016,1000,2.8558115104920685e+30,26315.78861187927,4227.763048014607,2.8558115104920685e+30,2.8558115104920685e+30,Proveedor-0083
6238,94,Whse_C,2016,10,43,26/10/2016,10000,1.6366553921476402e+22,31848.16755941062,12785.641363824854,1.6366553921476402e+22,1.6366553921476402e+22,Proveedor-0094
3192,36,Whse_C,2016,10,43,26/10/2016,500,1130.306967866062,1130.306967866062,580.3641384029229,405.4539548200908,405.4539548200908,Proveedor-0036
30,12,Whse_C,2013,11,48,26/11/2013,1000,1969.4013178775735,1969.4013178775735,1123.5986680293906,854.5898023183638,854.5898023183638,Proveedor-0012
4669,83,Whse_C,2013,11,48,26/11/2013,2000,33409.49873104516,31650.49906207686,5780.43863,4206.574528279831,4206.574528279831,Proveedor-0083
6110,94,Whse_C,2013,11,48,26/11/2013,22000,43369.90129737322,28598.892987227988,22841.358855871567,6239.157742,6239.157742,Proveedor-0094
1253,33,Whse_C,2014,11,48,26/11/2014,2000,5487.609951508741,5487.609951508741,2444.670268817365,1476.8585072736887,1476.8585072736887,Proveedor-0033
81,12,Whse_C,2015,11,48,26/11/2015,5000,2028.1625482545169,2028.1625482545164,4621.090724902451,5445.775617761822,5445.775617761822,Proveedor-0012
4740,83,Whse_C,2014,12,52,26/12/2014,12000,33232.49782616302,33232.49782616302,14707.143472835784,8815.125326075547,8815.125326075547,Proveedor-0083
5726,93,Whse_C,2014,1,5,27/01/2014,30000,25722.615727228567,25722.615727228567,29454.63350522164,30641.607640915718,30641.607640915718,Proveedor-0093
4745,83,Whse_C,2015,1,5,27/01/2015,4000,101121.72288151836,17531.03104879931,5725.206458721912,81620.34649003895,81620.34649003895,Proveedor-0083
86,12,Whse_C,2016,1,4,27/01/2016,1000,1919.4049347740663,1919.4049347740663,1117.2241291836935,862.0892597838899,862.0892597838899,Proveedor-0012
3183,36,Whse_C,2016,1,4,27/01/2016,1000,1382.462802161493,1382.462802161493,1048.7640072755903,942.630579675776,942.630579675776,Proveedor-0036
1302,33,Whse_C,2016,1,4,27/01/2016,18000,5641.429578165185,5641.429578165185,16424.28227121606,19853.78556327522,19853.78556327522,Proveedor-0033
1100,33,Whse_C,2012,2,9,27/02/2012,55000,5095.526226778524,5095.526226778524,48637.17959391426,62485.67106598322,62485.67106598322,Proveedor-0033
4589,83,Whse_C,2012,2,9,27/02/2012,3000,25938.136948167205,25938.136948167205,5924.612461,440.72054222508086,440.72054222508086,Proveedor-0083
4749,83,Whse_C,2015,2,9,27/02/2015,20000,1240110.8535793235,14011.532776417293,19236.470428993205,1205201.050719369,1205201.050719369,Proveedor-0083
6407,100,Whse_C,2015,2,9,27/02/2015,10000,11742.040233526004,11742.040233526004,10222.110129774566,9738.693964971098,9738.693964971098,Proveedor-0100
16,12,Whse_C,2013,3,13,27/03/2013,4000,2137.2275157214367,2137.2275157214367,3762.496508254483,4279.4158726417845,4279.4158726417845,Proveedor-0012
5719,93,Whse_C,2013,3,13,27/03/2013,30000,17239.126083669362,17239.12608366936,28372.988575667845,31914.131087449598,31914.131087449598,Proveedor-0093
1223,33,Whse_C,2014,3,13,27/03/2014,3000,5726.987697204992,5726.987697204992,3347.6909313936367,2590.951845419251,2590.951845419251,Proveedor-0033
4686,83,Whse_C,2014,3,13,27/03/2014,2000,19028.803596499813,19028.803596499816,4171.172458553727,554.3205394749675,554.3205394749675,Proveedor-0083
4752,83,Whse_C,2015,3,13,27/03/2015,15000,9510803.619766532,16097.332566317267,15139.909902205452,9479870.887085162,9479870.887085162,Proveedor-0083
3175,36,Whse_C,2015,3,13,27/03/2015,500,1555.6486127302292,1555.6486127302292,634.5951981231043,341.6527080904657,341.6527080904657,Proveedor-0036
6159,94,Whse_C,2015,3,13,27/03/2015,30000,40005.71952064606,40005.71952064606,31275.729238882373,28499.142071903087,28499.142071903087,Proveedor-0094
1312,33,Whse_C,2016,4,17,27/04/2016,3500,15719.641221214011,15719.641221214024,5058.004255704788,1667.0538168179064,1667.0538168179064,Proveedor-0033
91,12,Whse_C,2016,4,17,27/04/2016,1000,1650.063603897969,1650.0636038979692,1082.883109496991,902.4904594153048,902.4904594153048,Proveedor-0012
1231,33,Whse_C,2014,5,22,27/05/2014,6000,4814.511434386452,4814.511434386452,5848.850207884273,6177.823284842032,6177.823284842032,Proveedor-0033
3911,38,Whse_C,2016,5,21,27/05/2016,3000,2423.226741967212,2423.226741967212,2926.4614096008195,3086.515988704918,3086.515988704918,Proveedor-0038
1318,33,Whse_C,2016,5,21,27/05/2016,500,35491.68473545199,7415.488330192152,1381.7247620994997,28613.519654788663,28613.519654788663,Proveedor-0033
3188,36,Whse_C,2016,6,26,27/06/2016,1000,1105.9507771526912,1105.9507771526912,1013.5087240869682,984.1073834270962,984.1073834270962,Proveedor-0036
4820,83,Whse_C,2016,6,26,27/06/2016,4000,2.7888784282149106e+27,36903.16350684904,8195.153347123254,2.7888784282149106e+27,2.7888784282149106e+27,Proveedor-0083
1324,33,Whse_C,2016,6,26,27/06/2016,3500,1678433.684683478,4133.301199,3580.745902877895,1670895.378664292,1670895.378664292,Proveedor-0033
6,12,Whse_C,2012,7,30,27/07/2012,1000,2458.414314434524,2458.414314434524,1185.9478250904017,781.2378528348213,781.2378528348213,Proveedor-0012
4610,83,Whse_C,2012,7,30,27/07/2012,10000,26240.98876820793,26240.98876820793,12070.726067946513,7563.851684768808,7563.851684768808,Proveedor-0083
3160,36,Whse_C,2012,7,30,27/07/2012,2000,828.8622172619047,828.8622172619047,1850.679932700893,2175.6706674107145,2175.6706674107145,Proveedor-0036
1124,33,Whse_C,2012,7,30,27/07/2012,2000,3218.000037350598,3218.000037350598,2155.295004762201,1817.299994,1817.299994,Proveedor-0033
4772,83,Whse_C,2015,7,31,27/07/2015,6000,9908086590740.332,37170.73900774181,9974.26922348708,9908086552245.203,9908086552245.203,Proveedor-0083
6359,100,Whse_C,2012,8,35,27/08/2012,10000,3856.798638332968,3856.798638332968,9216.741826387452,10921.480204250054,10921.480204250054,Proveedor-0100
1187,33,Whse_C,2013,8,35,27/08/2013,3000,3432.1858497440567,3432.1858497440567,3055.1036958423674,2935.1721225383912,2935.1721225383912,Proveedor-0033
25,12,Whse_C,2013,8,35,27/08/2013,1000,2354.3365403757107,2354.3365403757107,1172.6779088979033,796.8495189436435,796.8495189436435,Proveedor-0012
3986,71,Whse_C,2014,8,35,27/08/2014,6000,37569.079788494026,29507.580713234707,8997.216540937425,5587.636182244525,5587.636182244525,Proveedor-0071
3845,38,Whse_C,2014,8,35,27/08/2014,3000,3060.469372743726,3060.469372743726,3007.709845024825,2990.929594088441,2990.929594088441,Proveedor-0038
6144,94,Whse_C,2014,8,35,27/08/2014,6000,21046.797892210638,20773.72018119916,7883.649323102893,3510.8642618086524,3510.8642618086524,Proveedor-0094
1244,33,Whse_C,2014,8,35,27/08/2014,1000,4602.111522953882,4602.111522953882,1459.269219,459.6832715569176,459.6832715569176,Proveedor-0033
1136,33,Whse_C,2012,9,39,27/09/2012,5500,3529.278066260773,3529.278066260773,5248.732953448249,5795.608290060884,5795.608290060884,Proveedor-0033
6457,116,Whse_C,2013,9,39,27/09/2013,120,223.07942967581005,223.07942967581005,133.14262728366575,104.53808554862847,104.53808554862847,Proveedor-0116
1194,33,Whse_C,2013,9,39,27/09/2013,500,5254.081076619807,5254.081076619807,1106.1453372690255,213.1121614929707,213.1121614929707,Proveedor-0033
5773,93,Whse_C,2016,9,39,27/09/2016,500,26434.49186948745,26434.49186948745,3806.647713359651,3390.17378042312,3390.17378042312,Proveedor-0093
6515,116,Whse_C,2016,9,39,27/09/2016,30,54.62195169009404,54.62195169009404,33.139298840486994,26.30670724648589,26.30670724648589,Proveedor-0116
4726,83,Whse_C,2014,10,44,27/10/2014,2000,64159.79039724005,64159.79039724007,9925.373276,7323.968559585999,7323.968559585999,Proveedor-0083
6183,94,Whse_C,2015,10,44,27/10/2015,5000,505258.7747321269,24534.31081675568,7490.624629136349,478654.6105378846,478654.6105378846,Proveedor-0094
3877,38,Whse_C,2015,10,44,27/10/2015,2000,10223.72237866454,10223.72237866454,3048.5246032797286,766.4416432003181,766.4416432003181,Proveedor-0038
1294,33,Whse_C,2015,10,44,27/10/2015,500,3253.665747912686,3253.665747912686,851.0923828588675,86.95013781309717,86.95013781309717,Proveedor-0033
1340,33,Whse_C,2016,10,43,27/10/2016,2500,109357413671.42252,5755.388684928246,2915.062057328352,109357405904.34216,109357405904.34216,Proveedor-0033
4046,71,Whse_C,2016,10,43,27/10/2016,54000,4.405490741071214e+16,18373.33801935062,49457.60059746721,4.405490741063442e+16,4.405490741063442e+16,Proveedor-0071
6111,94,Whse_C,2013,11,48,27/11/2013,40000,27609.059039143787,27609.059039143787,38420.15502749084,41858.64114412843,41858.64114412843,Proveedor-0094
6401,100,Whse_C,2014,11,48,27/11/2014,10000,17226.020770594765,17226.020770594765,10921.317648250832,8916.096884410785,8916.096884410785,Proveedor-0100
6192,94,Whse_C,2015,11,48,27/11/2015,81000,232714053.57911357,31208.37783095984,74651.56817344738,232594376.45795724,232594376.45795724,Proveedor-0094
34,12,Whse_C,2013,12,52,27/12/2013,1000,1506.033547,1506.033547,1064.519277203017,924.0949679964506,924.0949679964506,Proveedor-0012
6061,94,Whse_C,2013,1,5,28/01/2013,10000,23429.77169514822,23429.77169514822,11712.295891131398,7985.534245727766,7985.534245727766,Proveedor-0094
4746,83,Whse_C,2015,1,5,28/01/2015,2000,178742.06937155733,15501.37639147941,3721.425489913625,163265.89943879982,163265.89943879982,Proveedor-0083
6071,94,Whse_C,2013,3,13,28/03/2013,9000,21920.676154357527,16733.87545,9986.069119806163,2653.11797768356,2653.11797768356,Proveedor-0094
3955,71,Whse_C,2013,3,13,28/03/2013,4000,21604.02342164707,21604.02342164707,6244.512986260002,1359.3964867529394,1359.3964867529394,Proveedor-0071
3837,38,Whse_C,2014,3,13,28/03/2014,1000,3734.262397103236,3734.262397103236,1348.6184556306623,589.8606404345146,589.8606404345146,Proveedor-0038
4033,71,Whse_C,2016,4,17,28/04/2016,59000,5377796453552.196,26545.461894298565,54862.046391523065,5377796363138.554,5377796363138.554,Proveedor-0071
6219,94,Whse_C,2016,4,17,28/04/2016,4000,3.1216724246079864e+16,25551.761154348187,6747.849547179394,3.1216724246053544e+16,3.1216724246053544e+16,Proveedor-0094
6350,100,Whse_C,2012,5,22,28/05/2012,5000,5550.823634894347,5550.823634894347,5070.230013,4917.376454765848,4917.376454765848,Proveedor-0100
1112,33,Whse_C,2012,5,22,28/05/2012,6000,4025.4399216510624,4025.4399216510624,5748.24359,6296.184011752341,6296.184011752341,Proveedor-0033
4601,83,Whse_C,2012,5,22,28/05/2012,20000,19490.973164874376,19490.973164874376,19935.09907852148,20076.354025268844,20076.354025268844,Proveedor-0083
6034,94,Whse_C,2012,5,22,28/05/2012,50000,28616.38106916422,28616.38106916422,47273.58858631844,53207.54283962537,53207.54283962537,Proveedor-0094
19,12,Whse_C,2013,5,22,28/05/2013,1000,3283.524848092428,3283.5248480924274,1291.1494181317844,657.4712727861352,657.4712727861352,Proveedor-0012
3840,38,Whse_C,2014,5,22,28/05/2014,3000,3084.1788946210245,3084.1788946210245,3010.732809064181,2987.3731658068464,2987.3731658068464,Proveedor-0038
43,12,Whse_C,2014,5,22,28/05/2014,1000,1524.6938111684606,1524.6938111684606,1066.8984609239787,921.2959283,921.2959283,Proveedor-0012
4762,83,Whse_C,2015,5,22,28/05/2015,50000,9675998268.357124,33393.22276289255,47882.6359,9675912384.117777,9675912384.117777,Proveedor-0083
6489,116,Whse_C,2015,5,22,28/05/2015,90,115.22009868386992,115.22009868386992,93.2155625821934,86.2169852,86.2169852,Proveedor-0116
1117,33,Whse_C,2012,6,26,28/06/2012,500,4169.614703386161,4169.614703386161,967.8758746817356,50.44220550792443,50.44220550792443,Proveedor-0033
6370,100,Whse_C,2013,6,26,28/06/2013,3000,3160.1007532272347,3160.1007532272347,3020.4128460364727,2975.984887015915,2975.984887015915,Proveedor-0100
6086,94,Whse_C,2013,6,26,28/06/2013,50000,21370.90192931653,21370.90192931653,46349.789995987856,54294.36471060252,54294.36471060252,Proveedor-0094
6225,94,Whse_C,2016,6,26,28/06/2016,3000,1.9978703517427625e+18,38985.77940522812,7588.186874166585,1.997870351742726e+18,1.997870351742726e+18,Proveedor-0094
3177,36,Whse_C,2015,7,31,28/07/2015,500,1337.706122697591,1337.706122697591,606.8075306439429,374.3440815953613,374.3440815953613,Proveedor-0036
1282,33,Whse_C,2015,7,31,28/07/2015,3000,4929.586812851837,4929.586812851836,3246.022318638609,2710.561978072224,2710.561978072224,Proveedor-0033
